User      	: DESKTOP-OH6NMV2
942    	0
943    	1
944    	2
945    	1
946    	1
947    	0
948    	0
949    	0
950    	0
951    	1
952    	0
953    	1
954    	1
955    	1
956    	0
957    	0
958    	2
959    	0
960    	1
961    	0
962    	0
963    	0
964    	0
965    	1
966    	0
967    	0
968    	0
969    	0
970    	0
971    	0
972    	0
973    	3
974    	0
975    	1
976    	0
977    	1
978    	1
979    	0
980    	1
981    	0
982    	0
983    	0
984    	0
985    	0
986    	1
987    	2
988    	1
989    	0
990    	0
991    	0
992    	1
993    	0
994    	0
995    	1
996    	0
997    	0
998    	1
999    	0
1000   	0
1001   	0
1002   	0
1003   	0
1004   	0
1005   	0
1006   	0
1007   	0
1008   	0
1009   	1
1010   	0
1011   	0
1012   	0
1013   	0
1014   	0
1015   	0
1016   	3
1017   	0
1018   	0
1019   	0
1020   	0
1021   	1
1022   	0
1023   	0

